Ascend_angle,Descend_angle_1,Descend_angle_2,Cruise_speed_m_per_s,Trip_distance_m,Cruise_altitude_m,Payload,Wind,Direction,T-,?Long_accel-,?Lat_accel-,?Jerk-
4,17,14,85,24791,696,1436,23,25,0,2,2,1
5,21,18,81,12616,226,1719,17,84,0,2,3,2
24,23,20,62,17217,930,1980,28,62,0,2,2,1
16,23,20,108,6929,787,1353,27,104,0,2,3,0
7,19,16,38,17341,813,1383,6,44,0,0,0,0
30,10,7,40,29630,205,568,3,139,0,1,2,0
9,9,6,98,6204,901,1984,2,4,1,0,1,0
24,26,23,74,16843,689,1596,21,85,0,3,3,0
22,30,27,52,13358,816,589,24,86,0,2,1,0
12,7,4,87,28108,933,831,6,40,0,0,0,0
18,11,8,30,18652,485,519,21,70,0,0,0,0
26,14,11,58,19224,525,154,15,57,0,1,2,0
26,23,20,55,16547,714,136,18,180,0,0,0,0
7,18,15,54,17088,357,1673,20,12,0,2,2,0
19,9,6,56,29639,457,1595,14,74,0,0,1,0
22,15,12,36,29334,844,464,9,164,0,0,0,0
23,29,26,78,25412,784,150,0,23,0,2,3,0
20,30,27,34,17074,836,1979,20,160,1,0,0,0
6,13,10,71,10914,507,374,14,59,0,0,1,0
28,27,24,89,11565,297,1941,28,132,0,2,2,2
9,16,13,84,6149,278,673,14,95,0,2,3,1
23,16,13,53,27717,785,1001,24,180,1,0,0,0
29,29,26,31,19210,657,652,14,96,0,0,0,0
23,8,5,101,11826,355,1967,2,173,0,1,2,0
3,6,3,80,16523,909,1943,23,151,1,0,0,0
25,8,5,90,21673,443,333,27,80,0,1,1,0
28,21,18,69,26365,933,1298,3,43,0,2,2,0
8,12,9,75,16246,786,1141,24,54,0,1,1,0
19,30,27,95,12758,385,1909,9,145,0,3,3,2
21,21,18,51,7134,405,47,23,106,0,0,1,0
27,19,16,25,25704,325,1275,26,78,0,0,0,0
17,25,22,58,19716,257,57,12,33,0,3,3,2
8,11,8,102,24755,887,1706,0,139,0,0,1,0
13,20,17,72,22736,975,76,4,139,0,1,0,0
11,15,12,74,27217,639,1195,7,68,0,0,1,0
27,17,14,32,13128,519,1057,5,129,0,0,0,0
5,25,22,96,19581,930,260,11,100,0,2,2,0
21,19,16,35,24652,491,932,21,87,0,0,0,0
14,28,25,66,28394,714,1051,29,179,1,0,0,0
23,30,27,24,28895,617,1842,30,120,1,0,0,0
20,12,9,98,11167,351,1703,16,95,0,2,3,0
24,12,9,53,21655,388,1122,23,1,0,2,2,0
9,27,24,35,14926,507,1295,6,174,0,0,0,0
19,28,25,55,18289,335,1810,3,9,0,2,3,1
30,26,23,47,14569,381,1948,2,38,0,3,2,0
14,12,9,86,18799,468,347,13,142,0,0,2,0
28,6,3,26,7415,937,243,2,5,1,0,0,0
26,24,21,49,10215,962,771,19,64,0,1,1,0
7,12,9,77,9789,561,1614,13,180,0,0,0,0
6,7,4,65,29541,304,260,8,82,0,0,0,0
3,8,5,31,19617,632,1909,30,38,0,0,0,0
25,7,4,74,6396,406,1329,25,126,0,0,1,0
29,8,5,45,23737,928,849,8,51,0,0,0,0
6,16,13,41,9556,668,372,3,99,0,0,0,0
28,19,16,76,9236,692,1120,0,71,0,2,3,0
23,27,24,69,22695,732,1806,15,67,0,2,3,0
14,8,5,110,23847,580,1531,26,178,0,0,1,0
10,8,5,102,13187,587,1210,22,7,0,1,2,0
21,10,7,36,18065,408,1589,6,40,0,0,0,0
6,21,18,71,28895,773,1026,1,8,0,2,1,0
26,27,24,86,21597,888,1767,26,127,0,1,2,0
17,22,19,64,25201,669,1744,8,100,0,1,1,0
30,25,22,86,24184,727,1533,28,179,0,0,2,0
20,29,26,50,8977,351,405,18,101,0,1,2,0
10,29,26,82,28312,920,1636,7,139,0,2,2,0
6,24,21,98,12044,923,1863,6,100,0,2,2,0
5,6,3,53,28498,471,1339,2,141,0,0,0,0
30,23,20,39,7906,278,1319,8,78,0,2,2,0
18,18,15,99,20874,341,142,13,171,0,1,2,1
6,24,21,105,22321,935,1037,6,170,0,2,2,0
29,12,9,68,10571,267,1061,25,102,0,1,2,0
24,14,11,68,28321,967,1334,3,56,0,0,1,0
18,27,24,42,21584,911,1902,23,1,0,2,1,1
27,30,27,56,21860,581,1153,9,77,0,2,3,0
8,11,8,110,16684,659,251,4,42,0,1,3,0
3,8,5,61,25764,618,1097,30,54,0,0,1,0
30,16,13,44,28876,613,1168,20,120,0,0,0,0
18,8,5,55,19916,520,270,18,126,0,0,0,0
10,19,16,66,20888,970,1975,30,126,0,0,0,0
19,27,24,26,12900,719,1920,0,56,0,0,0,0
15,10,7,101,22196,499,1600,9,154,0,0,2,0
13,19,16,43,8215,696,1756,15,35,0,1,1,0
29,12,9,76,12205,255,246,7,59,0,2,3,2
14,22,19,92,10915,403,1359,4,77,0,2,3,1
8,9,6,48,22877,399,417,26,83,0,0,0,0
20,23,20,79,18490,579,920,9,31,0,3,3,0
18,30,27,22,7835,566,986,26,118,1,0,0,0
28,24,21,25,16609,452,367,9,96,0,0,0,0
29,13,10,87,6914,543,77,13,30,0,3,3,0
12,17,14,46,26175,410,1428,24,81,0,0,0,0
3,29,26,34,15829,326,638,13,2,0,2,2,1
4,29,26,29,11580,284,796,13,72,0,2,1,0
3,22,19,88,13158,360,1774,30,164,0,1,1,0
21,16,13,93,26559,944,636,16,136,0,0,1,0
29,20,17,33,29938,893,1857,20,141,1,0,0,0
13,16,13,98,9832,945,759,9,115,0,1,3,0
30,30,27,84,21596,425,654,5,157,0,3,3,2
19,7,4,28,9836,572,1344,26,19,0,0,0,0
29,11,8,57,15265,883,1137,26,34,0,2,2,0
12,12,9,87,6819,247,1850,1,15,0,1,3,1
14,27,24,94,7605,401,324,23,156,0,1,2,1
23,15,12,22,27052,705,1781,10,179,1,0,0,0
27,25,22,70,20171,880,576,1,79,0,2,3,0
27,18,15,78,16819,400,533,4,179,0,2,2,0
14,27,24,77,7937,621,522,21,21,0,2,3,2
7,22,19,82,24801,498,849,8,124,0,2,2,0
22,6,3,88,15453,846,154,25,118,1,0,1,0
23,29,26,68,9418,975,1680,9,33,0,2,3,1
14,15,12,29,20182,310,250,11,15,0,0,0,0
11,14,11,45,27173,673,1773,20,24,0,1,1,0
29,17,14,84,24734,931,351,26,138,0,0,1,0
27,9,6,35,15682,659,461,1,110,0,0,0,0
25,20,17,57,16433,717,592,16,137,0,0,0,0
26,28,25,87,8418,599,1765,7,162,0,3,3,0
20,29,26,92,7263,919,1743,6,167,0,2,3,0
15,30,27,99,12634,959,1468,23,140,0,2,1,0
28,9,6,40,16977,518,1600,30,157,1,0,0,0
17,10,7,51,19500,315,1159,30,26,0,2,2,0
11,26,23,93,29399,535,148,6,137,0,2,3,1
9,17,14,49,27772,555,1550,19,129,0,0,0,0
24,26,23,65,18375,522,690,4,103,0,2,3,0
9,18,15,80,20807,427,1090,2,41,0,2,3,0
27,16,13,34,24155,849,1233,15,150,1,0,0,0
14,6,3,76,7837,544,1023,11,113,1,0,1,0
8,27,24,76,23811,569,1201,18,82,0,2,2,0
15,18,15,63,14644,728,1039,15,46,0,1,1,0
9,29,26,99,7583,754,1844,0,121,0,2,3,1
12,26,23,48,11221,884,1169,16,12,0,2,1,1
26,19,16,44,15668,892,1173,11,1,0,1,1,0
6,10,7,27,16034,239,1378,27,101,0,0,0,0
29,30,27,108,16176,567,1885,26,80,0,3,3,3
14,16,13,96,21013,219,817,12,13,0,3,3,3
22,25,22,34,19667,268,894,27,108,0,0,1,0
16,29,26,78,20671,438,343,18,172,0,1,2,0
30,9,6,24,22210,735,859,8,31,0,0,0,0
18,22,19,68,20554,809,1682,15,156,0,0,0,0
24,7,4,79,25394,638,960,5,157,0,0,1,0
18,16,13,42,26268,746,1461,28,25,0,1,1,0
24,22,19,98,18096,264,346,12,61,0,3,3,3
5,14,11,59,21833,478,1232,11,104,0,0,0,0
26,22,19,101,29050,886,290,2,100,0,3,3,0
9,13,10,93,14820,913,1903,13,34,0,1,1,0
6,17,14,110,9540,358,75,20,123,0,2,3,1
20,20,17,105,20720,964,1975,10,108,0,2,3,0
29,29,26,94,26080,334,650,17,68,0,3,3,3
27,27,24,97,17949,731,1405,19,156,0,2,2,0
4,15,12,88,8914,690,486,25,54,1,2,2,0
23,29,26,83,23346,847,1982,5,130,0,2,3,0
19,14,11,26,19308,889,647,16,124,0,0,0,0
29,29,26,79,8485,750,1748,1,14,0,3,3,0
9,22,19,97,18949,203,1401,27,57,0,3,3,2
17,9,6,105,12425,574,1872,7,173,0,0,1,0
30,16,13,81,19023,278,1757,20,13,0,3,3,2
24,13,10,29,13290,245,1993,5,167,0,0,0,0
9,30,27,41,6911,913,1129,7,145,1,0,0,0
30,28,25,48,23820,280,628,8,86,0,3,2,1
27,18,15,71,12980,721,246,3,56,0,2,2,0
21,14,11,78,6666,781,61,16,67,0,1,2,0
14,12,9,62,6452,870,785,17,105,1,0,0,0
19,17,14,25,15826,843,705,2,32,0,0,0,0
9,28,25,65,9430,559,97,24,88,0,2,2,0
8,6,3,99,12238,740,842,21,102,1,0,0,0
19,17,14,38,11633,522,810,1,33,0,0,0,0
23,30,27,42,16667,377,958,4,118,0,1,1,0
17,25,22,92,29413,616,1206,18,20,0,3,3,2
15,12,9,22,9594,410,1291,15,120,1,0,0,0
18,14,11,69,17069,962,256,1,127,0,0,0,0
24,13,10,35,21696,390,1478,19,94,0,0,0,0
6,11,8,55,21379,737,553,4,69,0,0,0,0
8,24,21,110,23058,927,1086,1,106,0,2,2,0
16,21,18,80,19920,588,621,24,169,0,0,1,0
24,6,3,106,10914,889,1329,4,36,1,1,1,0
4,28,25,52,23072,253,928,27,91,0,2,1,2
10,15,12,83,23275,780,78,21,147,0,0,0,0
21,11,8,60,13586,536,608,7,105,0,0,1,0
23,19,16,43,6165,268,1161,4,99,0,1,2,0
5,17,14,43,22853,856,108,9,41,0,0,0,0
12,20,17,91,19663,295,521,5,41,0,2,3,2
3,26,23,92,9519,493,1382,30,104,1,2,2,1
21,26,23,45,26796,952,801,3,52,0,1,0,0
18,23,20,54,17091,233,1102,7,59,0,3,3,2
26,14,11,73,11896,464,940,14,27,0,3,3,0
14,19,16,32,29392,698,1472,0,2,0,0,0,0
3,30,27,110,27476,694,713,17,148,0,2,2,1
8,7,4,63,24916,656,1314,14,37,0,0,0,0
26,20,17,23,28628,859,1982,9,88,0,0,0,0
13,8,5,41,16624,887,1094,8,138,0,0,0,0
24,12,9,34,19967,958,1992,3,95,0,0,0,0
26,26,23,94,26570,847,160,10,151,0,3,3,0
5,21,18,23,21422,958,1654,7,137,0,0,0,0
3,9,6,79,15751,775,516,8,156,1,0,0,0
18,14,11,93,19152,202,1481,3,11,0,3,3,3
13,23,20,52,20271,766,658,28,43,0,2,1,1
15,15,12,31,6392,873,1436,26,79,1,0,0,0
15,9,6,92,17947,990,1612,8,10,0,0,2,0
22,14,11,102,26546,901,1042,13,54,0,2,3,0
28,6,3,31,28291,466,1520,3,3,0,0,0,0
27,29,26,109,21515,513,1235,20,62,0,3,3,2
30,25,22,30,9005,670,847,19,54,0,1,1,0
25,7,4,22,17244,864,555,3,143,0,0,0,0
28,22,19,110,25122,820,1326,15,94,0,3,3,0
20,20,17,24,26061,206,1482,22,20,0,3,2,2
25,26,23,77,27249,452,322,17,59,0,3,3,1
12,19,16,62,6433,403,1239,29,175,1,0,0,0
18,26,23,79,28311,744,1726,9,85,0,2,3,0
15,21,18,69,27144,613,171,8,133,0,0,1,0
10,29,26,71,11451,821,65,25,154,0,0,0,0
23,21,18,108,25175,814,1200,17,78,0,3,3,1
28,11,8,25,22625,667,1189,6,112,0,0,0,0
9,6,3,32,7430,561,346,22,35,1,0,0,0
21,24,21,64,28731,302,474,4,80,0,3,3,2
21,26,23,59,25520,516,1079,24,19,0,3,3,2
19,21,18,87,23854,970,591,24,52,0,2,3,1
9,10,7,54,28517,835,19,23,151,1,0,0,0
19,23,20,23,8720,734,207,2,17,0,0,0,0
7,27,24,87,23545,931,237,1,137,0,2,2,0
7,14,11,64,16903,728,43,23,54,0,1,1,0
3,25,22,101,14154,298,135,16,162,0,2,1,2
11,8,5,35,7193,902,1991,4,179,1,0,0,0
8,25,22,57,21297,558,401,16,167,0,0,0,0
18,30,27,37,20789,782,869,0,133,0,0,0,0
22,26,23,36,18750,869,703,22,110,0,0,0,0
30,14,11,77,9724,579,795,15,130,0,1,1,0
23,7,4,28,6609,707,854,29,10,1,1,1,0
23,21,18,57,6038,574,1497,7,88,0,1,1,0
18,26,23,101,26371,228,162,19,31,0,3,3,3
16,24,21,69,18172,502,1975,21,147,0,0,1,0
25,23,20,66,8880,486,1206,29,67,0,3,3,0
14,23,20,109,11662,263,17,12,148,0,3,3,2
16,27,24,72,24054,626,1345,14,98,0,2,3,0
25,10,7,85,28132,455,622,8,24,0,1,3,0
23,20,17,26,18705,304,163,10,26,0,1,0,0
28,19,16,44,20091,943,1768,12,47,0,1,1,0
10,14,11,108,10407,541,854,10,112,0,2,3,0
20,18,15,69,27680,259,267,5,38,0,3,3,2
25,6,3,23,28553,900,1969,0,128,0,0,0,0
13,21,18,76,13277,286,922,15,132,0,1,2,1
26,11,8,102,15231,787,816,14,25,0,2,2,0
22,20,17,62,11090,647,1398,21,5,0,3,2,1
16,8,5,56,7024,900,179,18,39,1,0,0,0
25,17,14,82,27102,984,457,7,80,0,1,2,0
21,17,14,85,12329,708,1078,13,93,0,1,3,0
28,19,16,30,6235,855,612,13,77,0,0,0,0
18,18,15,97,15447,899,989,26,47,0,3,3,1
12,8,5,63,19578,440,1679,0,35,0,0,0,0
24,19,16,28,22548,277,404,23,118,1,0,0,0
3,23,20,45,21718,902,96,25,89,0,0,0,0
4,17,14,56,6659,809,1164,12,28,1,1,1,0
26,21,18,30,28773,532,1733,24,24,0,3,1,0
5,18,15,99,28987,815,1180,29,87,0,2,2,0
30,30,27,98,7545,831,1988,27,180,0,1,2,0
28,30,27,32,29542,377,1343,23,127,1,0,0,0
11,26,23,50,23859,563,213,12,110,0,0,0,0
21,25,22,109,7129,454,532,20,97,0,3,3,2
18,24,21,26,10895,220,1015,26,76,0,1,1,1
9,17,14,39,18062,931,1428,19,30,0,1,1,0
14,25,22,57,16474,403,200,8,62,0,2,3,0
7,10,7,55,28944,644,1727,3,170,0,0,0,0
29,17,14,90,29519,739,1304,10,83,0,3,3,0
16,26,23,65,28041,691,618,21,58,0,2,3,1
12,20,17,67,21213,737,1320,10,178,0,0,0,0
26,21,18,29,21624,306,1071,7,79,0,0,0,0
18,12,9,90,15782,547,859,21,170,0,0,1,0
5,13,10,29,26679,760,1339,10,85,0,0,0,0
12,7,4,89,13148,336,154,12,172,0,0,1,0
19,9,6,44,10066,651,903,23,10,0,0,1,0
29,16,13,90,29019,873,1686,1,151,0,2,2,0
27,22,19,69,10399,432,268,5,130,0,3,2,0
17,8,5,101,10422,317,139,29,128,0,0,2,0
23,9,6,93,29950,350,1401,23,63,0,1,3,1
28,8,5,75,27737,227,1722,14,14,0,2,3,1
25,8,5,87,23920,261,610,13,138,0,1,2,0
29,15,12,41,19400,669,46,0,32,0,0,0,0
10,23,20,65,27509,781,0,16,159,0,0,0,0
21,28,25,57,13983,941,1670,17,157,0,0,0,0
20,20,17,104,17264,292,300,8,62,0,3,3,3
16,30,27,44,7290,914,80,19,70,0,2,1,0
22,27,24,108,11601,737,605,10,110,0,3,3,1
27,12,9,92,11875,833,1746,17,92,0,1,2,0
15,15,12,85,6076,608,1438,2,30,0,1,3,0
7,7,4,62,9543,531,1513,3,179,1,0,0,0
24,23,20,86,12204,609,1656,16,107,0,3,3,0
24,8,5,27,10700,696,234,25,24,0,0,0,0
20,17,14,67,9295,902,1227,9,39,0,1,2,0
6,21,18,100,26861,275,21,16,128,0,2,3,2
28,20,17,39,16785,482,103,13,136,0,0,0,0
29,11,8,48,11221,586,1008,26,95,0,0,0,0
22,11,8,65,21671,390,1579,18,166,0,0,1,0
20,11,8,63,27757,294,590,22,118,0,0,2,0
6,19,16,81,17881,725,875,19,139,0,0,1,0
23,6,3,39,7968,554,624,23,105,1,0,0,0
22,7,4,41,14890,457,1603,21,80,0,0,0,0
26,27,24,49,28662,791,1945,8,29,0,2,1,0
13,17,14,98,15744,606,1999,20,19,0,2,3,1
17,24,21,71,11708,424,360,26,36,0,3,3,2
6,17,14,106,26951,741,1986,1,53,0,2,2,0
15,7,4,74,14593,578,623,0,121,0,0,1,0
3,30,27,88,14386,271,1489,24,163,0,1,1,2
4,13,10,90,17353,843,567,11,129,0,0,0,0
19,29,26,90,27272,833,470,21,12,0,3,3,2
7,19,16,39,12064,724,1788,16,67,0,0,0,0
11,21,18,85,12703,379,1715,11,33,0,2,3,1
17,9,6,76,21968,701,1519,10,130,0,0,1,0
22,26,23,65,7336,245,1968,15,127,0,1,2,2
20,23,20,55,25243,744,1108,26,64,0,2,2,0
25,7,4,110,19780,487,424,13,79,0,1,2,0
16,6,3,84,9139,324,1363,6,61,0,1,1,0
23,7,4,42,23343,550,1577,15,127,0,0,0,0
5,22,19,77,22572,288,786,9,140,0,2,1,2
20,19,16,93,18194,316,590,1,89,0,3,3,2
28,6,3,74,17690,833,476,3,140,0,0,1,0
17,14,11,62,11429,907,425,3,160,0,0,0,0
6,18,15,87,8722,899,1637,29,126,1,0,0,0
10,7,4,102,15358,503,196,10,94,0,0,1,0
3,28,25,53,13723,995,1196,7,69,1,1,1,0
18,18,15,96,17377,608,436,8,18,0,3,3,0
16,12,9,71,16213,292,227,17,158,0,0,2,0
10,13,10,95,21452,255,1982,25,27,0,3,3,2
23,23,20,97,14557,554,1217,14,108,0,3,3,0
4,6,3,69,6806,347,1808,4,76,1,0,0,0
30,17,14,48,9258,883,352,20,157,1,0,0,0
5,30,27,89,15209,835,230,23,163,0,1,1,0
13,18,15,64,8787,297,718,21,152,0,0,1,0
30,7,4,109,25588,215,131,13,157,0,1,2,2
30,28,25,106,6771,572,3,4,167,0,3,3,1
10,18,15,50,6009,723,1340,23,9,1,2,1,1
28,8,5,48,16714,344,850,3,127,0,1,1,0
12,16,13,51,13174,437,271,15,74,0,0,0,0
21,23,20,100,23501,910,82,25,162,0,0,2,0
13,19,16,97,18493,491,987,24,0,0,3,3,2
8,28,25,93,14588,319,570,27,121,0,2,2,2
28,23,20,56,26106,485,947,7,129,0,1,2,0
3,21,18,71,21299,863,1960,6,57,0,1,1,0
14,15,12,90,14716,360,1218,27,177,0,0,2,0
6,30,27,71,12809,763,958,26,87,0,2,2,0
11,11,8,88,10829,820,1957,14,171,0,0,0,0
30,8,5,52,12541,410,1279,19,150,0,0,0,0
21,16,13,37,19743,928,1579,23,167,1,0,0,0
4,21,18,107,17311,343,1388,8,3,0,2,3,2
29,16,13,28,18057,875,31,23,148,1,0,0,0
21,24,21,29,12049,450,1218,11,16,0,2,1,0
4,27,24,104,29617,684,1407,14,146,0,2,2,0
21,22,19,73,16526,491,1419,10,34,0,3,3,0
7,17,14,57,29691,663,70,21,131,0,0,0,0
23,23,20,70,12837,693,1033,25,165,1,0,0,0
23,29,26,26,6006,758,1466,15,98,0,0,0,0
27,28,25,92,29529,790,1839,4,131,0,3,3,0
10,13,10,92,21106,371,1509,13,143,0,0,2,0
3,22,19,51,20176,323,929,6,115,0,1,1,0
5,13,10,104,7400,233,1014,2,42,0,2,3,2
11,26,23,78,16830,953,1189,5,26,0,2,2,0
18,16,13,30,27946,452,1208,22,166,1,0,0,0
29,24,21,24,13408,912,855,17,54,0,1,0,0
22,13,10,53,12071,524,484,7,49,0,0,1,0
10,14,11,22,12524,827,257,8,137,0,0,0,0
19,6,3,107,18925,689,1865,0,5,0,1,1,0
22,13,10,86,27189,297,1436,1,155,0,2,3,0
19,30,27,48,25186,865,1997,21,8,0,2,1,1
3,19,16,55,7817,581,1965,13,154,1,0,0,0
10,14,11,88,13331,280,250,18,137,0,1,2,0
4,16,13,51,23078,374,1989,4,164,0,0,0,0
10,11,8,94,14804,252,1565,0,175,0,1,3,1
8,7,4,87,20442,522,478,24,100,0,0,0,0
17,6,3,33,29521,656,267,2,90,0,0,0,0
26,14,11,67,18474,771,1719,7,85,0,0,1,0
11,30,27,74,9206,346,401,26,8,0,3,3,2
3,18,15,78,25063,687,714,10,168,0,0,1,0
16,25,22,39,6400,777,337,12,34,0,1,1,0
24,22,19,80,16007,233,1993,16,134,0,2,2,2
23,7,4,64,10537,273,1791,11,139,0,1,1,0
22,26,23,104,24910,305,1392,29,173,0,1,2,1
23,22,19,23,22443,646,1382,12,120,0,0,0,0
13,19,16,110,17338,738,1616,25,114,0,2,3,0
3,18,15,85,12200,558,62,6,22,1,2,2,0
5,24,21,70,10040,500,348,26,134,0,0,1,0
13,26,23,51,24060,897,60,27,12,0,2,1,1
28,15,12,92,20358,483,396,30,84,0,3,3,0
5,24,21,110,7390,929,1761,18,61,1,2,2,1
11,22,19,86,9822,399,1081,17,178,0,1,2,0
18,9,6,31,24277,269,674,7,158,0,0,0,0
19,30,27,96,9087,417,1599,9,27,0,3,3,2
19,13,10,81,6282,542,1067,12,134,0,0,2,0
19,25,22,22,16764,332,185,21,105,0,0,0,0
29,9,6,104,28823,729,523,26,56,0,2,2,0
11,22,19,25,7011,463,741,22,99,0,0,0,0
17,17,14,68,29193,208,1850,19,148,0,1,2,1
14,17,14,29,15545,921,734,13,112,0,0,0,0
24,26,23,94,19573,621,1110,13,116,0,3,3,0
16,20,17,50,12225,969,28,15,113,0,0,0,0
5,29,26,34,22761,369,1964,14,19,0,2,1,1
3,19,16,82,16324,626,922,16,45,0,2,2,0
25,24,21,84,12594,603,1034,22,34,0,3,3,2
19,29,26,66,10368,551,677,1,176,0,2,3,0
14,26,23,99,16996,672,1301,4,176,0,2,3,0
26,7,4,46,21150,774,1702,22,118,0,0,0,0
19,23,20,90,24588,967,828,8,88,0,2,3,0
12,14,11,86,14189,952,1834,25,82,0,1,1,0
14,22,19,61,19740,874,417,26,147,1,0,0,0
19,13,10,33,12976,488,1810,3,124,0,0,0,0
19,27,24,80,18272,672,1991,13,127,0,2,3,0
16,19,16,68,16064,707,1486,30,166,1,0,0,0
26,16,13,48,26871,359,44,13,135,0,0,1,0
12,23,20,23,12837,607,1839,15,79,0,0,0,0
10,28,25,47,8825,481,1857,9,118,0,1,1,0
9,10,7,31,29034,501,460,20,37,0,0,0,0
17,29,26,58,22521,483,1022,21,84,0,2,3,0
17,21,18,41,6583,307,54,25,5,0,3,3,1
28,29,26,55,19468,805,304,5,20,0,2,2,0
16,24,21,45,10727,328,928,12,104,0,1,1,0
9,6,3,47,22816,685,1860,8,137,0,0,0,0
14,28,25,44,25115,352,1042,20,179,1,0,0,0
11,29,26,38,17779,653,336,25,68,0,2,1,0
23,10,7,63,13810,958,1387,12,26,0,0,2,0
13,17,14,27,16476,504,1061,0,176,0,0,0,0
18,7,4,43,11823,435,1850,24,58,0,0,1,0
11,11,8,86,28512,604,1334,18,70,0,0,2,0
29,30,27,61,22276,350,483,28,127,0,1,2,0
30,29,26,71,6454,206,1615,24,95,0,3,3,3
4,7,4,43,29596,355,796,13,30,0,0,0,0
6,14,11,73,10797,989,247,29,45,1,1,1,0
9,26,23,22,8296,651,1298,22,22,0,2,1,0
28,13,10,28,19492,974,55,14,34,0,0,0,0
26,6,3,82,23011,866,545,14,59,0,1,1,0
24,30,27,75,22294,552,1040,11,171,0,2,2,0
5,12,9,35,17173,686,1342,19,0,0,0,1,0
29,25,22,82,26416,960,136,8,124,0,3,3,0
11,17,14,92,10352,511,1756,26,143,0,0,1,0
4,24,21,62,14572,967,1942,8,113,1,1,0,0
10,24,21,44,15251,430,1694,1,48,0,1,1,0
20,8,5,83,27055,732,479,26,18,0,2,2,0
4,8,5,39,13381,967,1033,9,68,1,0,0,0
24,6,3,61,26635,700,451,16,98,0,0,1,0
23,23,20,85,13795,793,1663,1,150,0,2,3,0
26,28,25,104,18571,489,1616,8,31,0,3,3,3
12,19,16,62,28277,298,315,9,53,0,2,3,1
8,17,14,105,16829,995,632,20,98,0,1,2,0
12,15,12,87,18401,756,1639,23,142,0,0,0,0
3,29,26,55,26772,731,439,4,124,0,2,0,0
26,16,13,106,8204,808,319,30,53,0,3,3,1
13,19,16,43,6449,209,1045,12,9,0,2,3,2
26,15,12,52,22550,580,1516,4,147,0,0,1,0
10,21,18,80,13738,358,567,3,113,0,2,3,1
19,7,4,54,16110,271,901,13,133,0,0,1,0
19,22,19,101,19860,573,1723,7,62,0,3,3,1
4,12,9,75,19192,771,1718,1,86,0,0,0,0
12,14,11,82,10631,644,583,3,161,0,0,1,0
30,7,4,32,18648,888,1061,25,117,1,0,0,0
24,29,26,101,14337,403,1801,5,163,0,3,3,2
17,27,24,35,18411,682,1067,13,112,0,0,0,0
17,19,16,92,29575,946,1501,10,169,0,0,2,0
14,17,14,84,12379,813,1974,25,92,0,1,2,0
21,28,25,107,18323,447,1608,20,152,0,3,3,2
16,28,25,56,25712,858,1088,28,129,0,0,0,0
23,14,11,53,26706,360,1939,9,178,0,0,1,0
25,18,15,103,8111,573,1696,10,94,0,3,3,0
16,8,5,109,16462,763,1885,7,77,0,0,2,0
25,17,14,109,7351,694,298,6,115,0,3,3,0
24,24,21,80,28959,921,1867,18,173,0,0,0,0
10,15,12,22,23666,789,138,4,137,0,0,0,0
29,6,3,98,14788,287,881,1,91,0,1,2,1
16,27,24,60,6703,651,1877,1,79,0,2,2,0
22,19,16,83,8498,697,1152,15,86,0,3,3,0
7,6,3,30,29959,507,441,15,141,1,0,0,0
19,10,7,94,12398,266,890,20,108,0,2,2,0
6,26,23,82,21957,461,992,7,111,0,2,2,1
24,20,17,40,6465,645,1832,13,136,0,0,0,0
17,21,18,64,12854,564,1836,9,56,0,2,3,0
21,27,24,22,11918,607,1362,24,55,0,2,1,0
10,26,23,52,10891,565,1030,19,11,0,2,2,1
4,15,12,68,17041,367,1465,10,101,0,0,1,0
13,9,6,45,17984,322,1417,9,63,0,0,0,0
29,18,15,68,17303,435,299,26,10,0,3,3,2
20,8,5,23,16560,830,762,21,53,0,0,0,0
9,19,16,79,20266,946,1003,16,108,0,0,0,0
25,16,13,56,24621,281,1036,29,53,0,3,3,2
30,27,24,96,11892,799,1948,12,84,0,3,3,1
29,11,8,51,20842,511,1775,5,130,0,0,1,0
17,20,17,87,19113,821,1356,24,45,0,2,3,1
30,6,3,57,25082,721,136,23,133,0,0,0,0
7,25,22,29,10259,857,1344,27,66,0,1,1,0
7,24,21,66,19054,959,776,23,140,0,0,0,0
8,16,13,104,14888,269,606,10,160,0,1,3,2
25,20,17,84,19782,586,1781,8,59,0,3,3,0
14,21,18,41,13270,545,1867,8,31,0,1,0,0
24,23,20,68,6547,368,1290,26,102,0,2,2,0
9,26,23,90,13451,935,931,29,45,0,2,2,1
14,16,13,44,23331,325,1216,20,17,0,2,2,0
5,7,4,33,6812,373,84,20,41,1,0,0,0
29,16,13,29,29835,380,473,22,93,0,0,0,0
29,17,14,46,24818,296,1489,14,89,0,2,2,0
17,15,12,97,28331,344,1462,3,160,0,3,3,1
22,19,16,75,29698,342,1082,0,104,0,3,3,1
27,15,12,76,27184,942,1181,19,46,0,2,2,0
30,8,5,54,10100,378,1442,22,128,0,0,1,0
9,29,26,31,27244,392,1550,18,122,0,0,0,0
6,29,26,81,24741,389,511,21,99,0,2,2,2
24,11,8,96,6338,868,947,9,166,1,0,1,0
20,17,14,72,16828,851,1573,20,121,0,0,0,0
9,21,18,91,9646,559,920,20,2,0,2,3,2
18,29,26,57,20233,917,1246,4,108,0,2,1,0
3,21,18,25,23280,855,588,12,115,0,0,0,0
12,26,23,64,10135,281,1878,29,161,1,0,1,0
24,10,7,95,19033,982,1520,23,145,0,0,1,0
7,18,15,95,13956,999,894,9,94,0,1,2,0
